عقد رقم,تاريخ التقرير ,المقاول,الإستشاري,المهندس المشرف ,المشروع,التصنيف (انارة - طرق ),المحور,نسبة الانجاز المستهدفه,نسبة الانجاز الفعلية,مؤشر أداء المقاول  حسب الاوزان  المستهدف,مؤشر أداء المقاول  حسب الاوزان  الفعلى,نسبة المدة المنقضية,مدة العقد ,عدد الايام المنقضية,عدد الايام المتبقية,نسبة الإنحراف الفعلية,نسبة الانحراف طبقا للاوزان,وزن صيانة اعمدة الانارة,وزن استبدال وتوريد اعمدة الانارة,وزن صيانة وتوريد علب الفيوزات المتهالك,وزن صيانة وتوريد فوانيس الانارة,وزن صيانة وتوريد أذرع أعمدة الانارة,وزن صيانة لوحات توزيع الانارة,وزن توريد وتمديد كوابل أرضية,اجمالى اوزان الانارة,وزن المعاملات,وزن دورات الحفر,وزن الدهانات,وزن الفرقة الرئيسية,وزن الارصفة,وزن السلامة المرورية,وزن الطوارئ,وزن غسيل الدهانات,وزن بنود اخري,اجمالى اوزان الطرق,"التقييم العام للمقاول
",تاريخ بداية المشروع ,تاريخ نهاية المشروع,تاريخ انتهاء المشروع بعد التمديد,أوامر التغيير (نعم - لا ),مده التمديد (يوم ),قيمة العقد (ريال),قيمة امر التغيير,قيمة العقد بعد امر التغيير,القيمة المخطط لها,المنصرف  حسب المستخلصات   ,المنفذ فعلياً  (نسبة الإنجاز) ,الإنحراف عن التكلفة  (CV),مؤشر أداء البرناج الزمني,مؤشر أداء الفرقة الرئيسية التراكمي المستهدف,مؤشر أداء الفرقة الرئيسية التراكمي الفعلى,مؤشر أداء الفرقة الرئيسية التراكمي الفرق,مؤشر أداء الفرقة الرئيسية الشهري المستهدف,مؤشر أداء الفرقة الرئيسية الشهري الفعلى,مؤشر أداء الفرقة الرئيسية الشهري الفرق,مؤشر أداء المعاملات التراكمي المستهدف,مؤشر أداء المعاملات التراكمي الفعلى,مؤشر أداء المعاملات التراكمي الفرق,مؤشر أداء المعاملات الشهري المستهدف,مؤشر أداء المعاملات الشهري الفعلى,مؤشر أداء المعاملات الشهري الفرق,مؤشر أداء الأرصفة التراكمي المستهدف,مؤشر أداء الأرصفة التراكمي الفعلى,مؤشر أداء الأرصفة التراكمي الفرق,مؤشر أداء الأرصفة الشهري المستهدف,مؤشر أداء الأرصفة الشهري الفعلى,مؤشر أداء الأرصفة الشهري الفرق,مؤشر أداء الدهانات التراكمي المستهدف,مؤشر أداء الدهانات التراكمي الفعلى,مؤشر أداء الدهانات التراكمي الفرق,مؤشر أداء الدهانات الشهري المستهدف,مؤشر أداء الدهانات الشهري الفعلى,مؤشر أداء الدهانات الشهري الفرق,مؤشر أداء السلامة المرورية التراكمي  المستهدف,مؤشر أداء السلامة المرورية التراكمي الفعلى,مؤشر أداء السلامة المرورية التراكمي  الفرق,مؤشر أداء السلامة المرورية الشهري  المستهدف,مؤشر أداء السلامة المرورية الشهري  الفعلى,مؤشر أداء السلامة المرورية الشهري  الفرق,مؤشر أداء الطوارئ التراكمي المستهدف,مؤشر أداء الطوارئ التراكمي الفعلى,مؤشر أداء الطوارئ التراكمي الفرق,مؤشر أداء الطوارئ الشهري المستهدف,مؤشر أداء الطوارئ الشهري الفعلى,مؤشر أداء الطوارئ الشهري الفرق,مؤشر غسيل الدهانات التراكمي المستهدف,مؤشر غسيل الدهانات التراكمي الفعلى,مؤشر غسيل الدهانات التراكمي الفرق,مؤشر غسيل الدهانات الشهري المستهدف,مؤشر غسيل الدهانات الشهري الفعلى,مؤشر غسيل الدهانات الشهري الفرق,موشر اعمال أخرى تراكمي المستهدف,موشر اعمال أخرى تراكمي الفعلى,موشر اعمال أخرى تراكمي الفرق,موشر اعمال أخرى الشهري المستهدف,موشر اعمال أخرى الشهري الفعلى,موشر اعمال أخرى الشهري الفرق,مؤشر بلاغات 940 منفذ,مؤشر بلاغات 940 غير منفذ,عدد المخاطر,مخاطر مفتوحه,مخاطر مغلقة, نسبة دورة الحفر 01, نسبة خصم دورة الحفر 01, نسبة دورة الحفر 02, نسبة خصم دورة الحفر 02, نسبة دورة الحفر 03, نسبة خصم دورة الحفر 03, نسبة دورة الحفر 04, نسبة خصم دورة الحفر 04, نسبة دورة الحفر 05, نسبة خصم دورة الحفر 05, نسبة دورة الحفر 06, نسبة خصم دورة الحفر 06,نسبة دورة الحفر 07, نسبة خصم دورة الحفر 07,نسبة دورة الحفر 08, نسبة خصم دورة الحفر 08, نسبة دورة الحفر 09, نسبة خصم دورة الحفر 09, نسبة دورة الحفر 10, نسبة خصم دورة الحفر 10, نسبة دورة الحفر 11, نسبة خصم دورة الحفر 11, نسبة دورة الحفر 12, نسبة خصم دورة الحفر 12,توصيات,وصف المخاطر,السلامة والصحة المهنية,التواصل والاستجابة,تحقيق المستهدفات,الجودة,عقد الاستشاري,عقد المقاول,التقرير الشهري,المستخلص الشهري للمقاول,المستخلص الشهري للاستشاري,المعوقات  - معاملات متأخرة,حاله المشروع,مؤشر اداء التكلفة cpi,رقم تواصل مدير المشروع المقاول,رقم تواصل مدير المشروع الاستشاري,ايميل مدير المشروع المقاول,ايميل مدير المشروع الاستشاري,اسم مدير المشروع المقاول,اسم مدير المشروع الاستشاري,استبدال وتوريد أعمدة الإنارة - تراكمي مستهدف,استبدال وتوريد أعمدة الإنارة - تراكمي فعلي,استبدال وتوريد أعمدة الإنارة - تراكمي فعلي سابق,استبدال وتوريد أعمدة الإنارة - تراكمي الفرق,استبدال وتوريد أعمدة الإنارة - شهري مستهدف,استبدال وتوريد أعمدة الإنارة - شهري فعلي,استبدال وتوريد أعمدة الإنارة - شهري الفرق,صيانة أعمدة الإنارة - تراكمي مستهدف,صيانة أعمدة الإنارة - تراكمي فعلي,صيانة أعمدة الإنارة - تراكمي فعلي سابق,صيانة أعمدة الإنارة - تراكمي الفرق,صيانة أعمدة الإنارة - شهري مستهدف,صيانة أعمدة الإنارة - شهري فعلي,صيانة أعمدة الإنارة - شهري الفرق,صيانة وتوريد علب الفيوزات - تراكمي مستهدف,صيانة وتوريد علب الفيوزات - تراكمي فعلي,صيانة وتوريد علب الفيوزات - تراكمي فعلي سابق,صيانة وتوريد علب الفيوزات - تراكمي الفرق,صيانة وتوريد علب الفيوزات - شهري مستهدف,صيانة وتوريد علب الفيوزات - شهري فعلي,صيانة وتوريد علب الفيوزات - شهري الفرق,صيانة وتوريد فوانيس الإنارة - تراكمي مستهدف,صيانة وتوريد فوانيس الإنارة - تراكمي فعلي,صيانة وتوريد فوانيس الإنارة - تراكمي فعلي سابق,صيانة وتوريد فوانيس الإنارة - تراكمي الفرق,صيانة وتوريد فوانيس الإنارة - شهري مستهدف,صيانة وتوريد فوانيس الإنارة - شهري فعلي,صيانة وتوريد فوانيس الإنارة - شهري الفرق,صيانة وتوريد أذرع أعمدة الإنارة - تراكمي مستهدف,صيانة وتوريد أذرع أعمدة الإنارة - تراكمي فعلي,صيانة وتوريد أذرع أعمدة الإنارة - تراكمي فعلي سابق,صيانة وتوريد أذرع أعمدة الإنارة - تراكمي الفرق,صيانة وتوريد أذرع أعمدة الإنارة - شهري مستهدف,صيانة وتوريد أذرع أعمدة الإنارة - شهري فعلي,صيانة وتوريد أذرع أعمدة الإنارة - شهري الفرق,صيانة لوحات توزيع الإنارة - تراكمي مستهدف,صيانة لوحات توزيع الإنارة - تراكمي فعلي,صيانة لوحات توزيع الإنارة - تراكمي فعلي سابق,صيانة لوحات توزيع الإنارة - تراكمي الفرق,صيانة لوحات توزيع الإنارة - شهري مستهدف,صيانة لوحات توزيع الإنارة - شهري فعلي,صيانة لوحات توزيع الإنارة - شهري الفرق,توريد وتمديد كوابل أرضية - تراكمي مستهدف,توريد وتمديد كوابل أرضية - تراكمي فعلي,توريد وتمديد كوابل أرضية - تراكمي فعلي سابق,توريد وتمديد كوابل أرضية - تراكمي الفرق,توريد وتمديد كوابل أرضية - شهري مستهدف,توريد وتمديد كوابل أرضية - شهري فعلي,توريد وتمديد كوابل أرضية - شهري الفرق,اسم المشروع,قيمة الخصومات,نوع العقد,ملف الداشبورد  ,حاله الاستمارة,المحتوي المحلي,تعويض البيتومين,الادارة التابع لها,رقم البرنامج,رقم المنافسة للسنة المالية,الرقم المرجعي,تاريخ الترسية,نسبة التخفيض,تقييم اعمال المقاول جودة التنفيذ(الفحص البصري), جودة التنفيذ(الفحص البصري)تقييم الاستشاري,عدد تقارير عدم المطابقة (NCR),إجمالي تقارير عدم المطابقة (NCR) ,عدد التقارير المغلقة  (NCR),عدد التقارير المفتوحة (NCR),معدل الاغلاق (يوم) (NCR),عدد العينات المأخوذة (نتائج المختبر),عدد العينات الناجحة (نتائج المختبر),ناجح مع حسم (نتائج المختبر),عدد العينات الراسبة (نتائج المختبر),مجموع حسم العينات (نتائج المختبر),جودة التنفيذ (الفحص البصري) نقاط المقاول,نسبة الاغلاق% (NCR),نسبة النجاح% (نتائج المختبر), كفاءة المعدات نقاط المقاول,كفاءة  الكادر الفني نقاط المقاول, زيارة الخلاط نقاط المقاول, نتيجة التقييم (الجودة)  نقاط المقاول,تقييم الجودة العام طبقا للوزن,التدريب,الامتثال,التشجيع,تقارير الحوادث ,المبادرات,الخصم,التقييم العام للسلامة,التقييم العام للسلامة طبقا للوزن,مؤشر أداء الفرقة الرئيسية التراكمي سابق,مؤشر أداء المعاملات التراكمي سابق,مؤشر أداء الأرصفة التراكمي سابق,مؤشر أداء الدهانات التراكمي سابق,مؤشر أداء السلامة المرورية التراكمي  سابق,مؤشر أداء الطوارئ التراكمي سابق,مؤشر غسيل الدهانات التراكمي سابق,موشر اعمال أخرى تراكمي سابق,مؤشر أداء دورات الحفر الفعلى التراكمي,حاله تحديث البيانات
58,9/30/2025,شركة صرح الحديثة للمقاولات,شركة إيطال كونسلت,م. مقرن عوض الحارثي,صيانة إنارة الطرق المنقولة من وزارة النقل إلي البلديات ( الدرعية - حريملاء - العينة والجبيلة - القصب - المزاحمية - ضرماء - شقراء - أشيقر - مرات  ),إنارة,الشمالى,30.23%,10.46%,30.71%,10.47%,30.71%,1095,336.00,758.00,-19.77%,-20.24%,15.66%,60.81%,2.09%,9.48%,1.71%,2.63%,7.61%,100.00%,,,,,,,,,,0.00%,67.70%,10/29/2024,10/28/2027,,,,19748200.0,,,6065260.69,317625.03,2065661.72,3999598.97,0.34,0.00%,0.00%,0.00%,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.00%,30.00%,75.15%,64.00%,,,,,,,متاخر عن الجدول الزمني,,,,,,,,18.68%,5.47%,4.42%,-13.21%,1.67%,1.05%,-0.62%,4.81%,0.80%,0.77%,-4.01%,0.43%,0.03%,-0.40%,0.64%,0.75%,0.72%,0.11%,0.06%,0.03%,-0.03%,2.91%,0.37%,0.37%,-2.54%,0.26%,0.00%,-0.26%,0.53%,0.00%,0.00%,-0.53%,0.05%,0.00%,-0.05%,0.81%,0.32%,0.27%,-0.49%,0.07%,0.05%,-0.02%,2.34%,2.76%,1.82%,0.42%,0.21%,0.94%,0.73%,,,,,,,,,,,,,,,,,,,0,,,,,,,0%,NaN,NaN,,,,NaN,NaN,,,,,,,0.00%,0.00%,,,,,,,,,0.00%,
75,9/30/2025,مؤسسة بوابة الفجر للمقاولات,شركة المحايد مهندسون إستشاريون,م. مقرن عوض الحارثي,صيانة وإنارة الطرق المنقولة من وزارة النقل لبلديات ( الجلة وتبراك - القويعية - الرويضة - حلبان - الرين - الحصاة - عروى ),إنارة,الغربي,41.53%,29.65%,41.53%,25.77%,41.53%,1110,461.00,649.00,-11.88%,-15.76%,5.43%,30.99%,1.67%,20.30%,0.49%,4.78%,36.34%,100.00%,,,,,,,,,,0.00%,78.31%,6/26/2024,7/11/2027,,,,24335446.0,,,10106883.43,6476912.00,7215459.74,2891423.69,0.71,0.00%,0.00%,0.00%,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.00%,90.00%,59.60%,87.00%,,,,,,,متاخر عن الجدول الزمني,,,,,,,,12.87%,2.42%,1.89%,-10.45%,0.84%,0.53%,-0.31%,2.25%,0.72%,0.70%,-1.53%,0.15%,0.02%,-0.13%,0.69%,0.47%,0.45%,-0.22%,0.05%,0.02%,-0.03%,8.43%,11.68%,11.39%,3.25%,0.55%,0.29%,-0.26%,0.20%,0.37%,0.37%,0.17%,0.01%,0.00%,-0.01%,1.99%,0.27%,0.27%,-1.72%,0.13%,0.00%,-0.13%,15.09%,9.84%,8.80%,-5.25%,0.98%,1.04%,0.06%,,,تنفيذ,,,,,وحدة دعم بلديات المنطقة,,,,,,,,,,,0,,,,,,,0%,NaN,NaN,,,,NaN,NaN,,,,,,,0.00%,0.00%,,,,,,,,,0.00%,
110,9/30/2025,شركة هوازن الجزيرة للمقاولات المحدودة,شركة إيطال كونسلت,م.فهد عيسى عواجي,تشغيل وصيانة الطرق المنقولة من وزارة النقل للبلديات (الدرعيةــــ حريملاء ــــ العينة والجبيلة ــــ القصب ـــ المزاحمية - ضرما - شقراء - أشيقر- مرات),طرق,الشمالى,30.65%,14.02%,29.40%,14.08%,31.14%,1080,336.00,743.00,-16.63%,-15.32%,,,,,,,,0.00%,11.97%,5.59%,5.45%,42.56%,4.52%,1.58%,20.00%,3.32%,5.02%,100.00%,70.80%,10/29/2024,10/13/2027,,,,120457900.0,,,37510523.08,9541764.00,16888197.58,20622325.50,0.45,13.25%,5.90%,-7.35%,1.18%,1.17%,-0.01%,3.73%,0.00%,-3.73%,0.33%,0.00%,-0.33%,1.41%,0.14%,-1.27%,0.13%,0.00%,-0.13%,1.70%,0.34%,-1.36%,0.15%,0.03%,-0.12%,0.49%,0.12%,-0.37%,0.04%,0.00%,-0.04%,6.23%,5.53%,-0.70%,0.56%,0.50%,-0.06%,1.04%,0.00%,-1.04%,0.09%,0.00%,-0.09%,1.56%,0.31%,-1.25%,0.14%,0.03%,-0.11%,,,,,,84.08%,15.92%,69.50%,30.50%,81.25%,18.75%,,,,,,,,,,,,,,,,,,,,,75.00%,82.00%,62.00%,75.00%,,,,,,,متاخر عن الجدول الزمني,,,,,,,,0.00%,0.00%,,0.00%,0.00%,,0.00%,0.00%,0.00%,,0.00%,0.00%,,0.00%,0.00%,0.00%,,0.00%,0.00%,,0.00%,0.00%,0.00%,,0.00%,0.00%,,0.00%,0.00%,0.00%,,0.00%,0.00%,,0.00%,0.00%,0.00%,,0.00%,0.00%,,0.00%,0.00%,0.00%,,0.00%,0.00%,,0.00%,,,,,,,,,,,,,,,,,,,0,,,,,,,0%,NaN,NaN,,,,NaN,NaN,,,,,,,0.00%,0.00%,4.73%,0.00%,0.14%,0.31%,0.12%,5.03%,0.00%,0.28%,1.74%,
326,9/30/2025,شركة التمدين الوطنية للمقاولات,شركة مشاري ناصر الشثري للإستشارات الهندسية,م ابراهيم المرحبي,صيانة الطرق المنقولة من وزارة النقل لبلديات (الخرج،الهياثم،الدلم،حوطة بني تميم،الحلوة،الحريق،الحيانية والبرك),طرق,الجنوبي,52.42%,42.07%,53.05%,45.92%,55.71%,1095,610.00,485.00,-10.35%,-7.13%,,,,,,,,0.00%,15.88%,4.76%,2.64%,51.41%,10.40%,0.75%,9.22%,0.79%,4.14%,100.00%,79.61%,1/29/2024,1/28/2027,,,,144837900.0,,,80685953.42,40760385.00,60933304.53,19752648.89,0.76,28.64%,35.24%,6.60%,1.41%,3.15%,1.74%,8.85%,0.03%,-8.82%,0.44%,0.00%,-0.44%,5.79%,0.30%,-5.49%,0.28%,0.03%,-0.26%,1.47%,1.55%,0.08%,0.07%,0.10%,0.03%,0.42%,0.16%,-0.26%,0.02%,0.03%,0.01%,5.14%,4.83%,-0.31%,0.25%,0.24%,-0.01%,0.44%,0.37%,-0.07%,0.02%,0.00%,-0.02%,2.31%,0.79%,-1.52%,0.11%,0.17%,0.06%,,,,,,98.00%,2.00%,98.00%,2.00%,100.00%,0.00%,100.00%,0.00%,95.00%,5.00%,93.00%,7.00%,,,,,,,,,,,,,,,77.10%,92.00%,68.20%,91.04%,,,,,,,متاخر عن الجدول الزمني,,,,,,,,0.00%,0.00%,,0.00%,0.00%,,0.00%,0.00%,0.00%,,0.00%,0.00%,,0.00%,0.00%,0.00%,,0.00%,0.00%,,0.00%,0.00%,0.00%,,0.00%,0.00%,,0.00%,0.00%,0.00%,,0.00%,0.00%,,0.00%,0.00%,0.00%,,0.00%,0.00%,,0.00%,0.00%,0.00%,,0.00%,0.00%,,0.00%,,,,,,,,,,,,,,,,,,,0,,,,,,,0%,NaN,NaN,,,,NaN,NaN,,,,,,,0.00%,0.00%,32.09%,0.03%,0.27%,1.45%,0.13%,4.59%,0.37%,0.62%,2.65%,
